1818;05;17;1818.374;  -1; -1.0;   0;1
1818;05;18;1818.377;  -1; -1.0;   0;1
1818;05;19;1818.379; 103; 12.9;   1;1
1818;05;20;1818.382;  73; 10.8;   1;1
1818;05;21;1818.385;  -1; -1.0;   0;1
1818;05;22;1818.388;  53;  9.3;   1;1
1818;05;23;1818.390;  78; 11.2;   1;1
1818;05;24;1818.393;  67; 10.3;   1;1
1818;05;25;1818.396; 125; 14.2;   1;1
1818;05;26;1818.399; 132; 14.5;   1;1
1818;05;27;1818.401; 125; 14.2;   1;1
1818;05;28;1818.404; 198; 17.8;   1;1
1818;05;29;1818.407; 202; 18.0;   1;1
1818;05;30;1818.410; 167; 16.4;   1;1
1818;05;31;1818.412; 132; 14.5;   1;1
1818;06;01;1818.415; 125; 14.2;   1;1
1818;06;02;1818.418; 100; 12.7;   1;1
1818;06;03;1818.421;  85; 11.7;   1;1
1818;06;04;1818.423;  87; 11.8;   1;1
1818;06;05;1818.426;  53;  9.3;   1;1
1818;06;06;1818.429;  42;  8.2;   1;1
1818;06;07;1818.432;  17;  5.2;   1;1
1818;06;08;1818.434;  35;  7.5;   1;1
1818;06;09;1818.437;  33;  7.3;   1;1
1818;06;10;1818.440;  37;  7.7;   1;1
1818;06;11;1818.442;  -1; -1.0;   0;1
1818;06;12;1818.445;  -1; -1.0;   0;1
1818;06;13;1818.448;  -1; -1.0;   0;1
1818;06;14;1818.451;  17;  5.2;   1;1
1818;06;15;1818.453;  17;  5.2;   1;1
1818;06;16;1818.456;  17;  5.2;   1;1
1818;06;17;1818.459;  -1; -1.0;   0;1
1818;06;18;1818.462;  28;  6.7;   1;1
1818;06;19;1818.464;  67; 10.3;   1;1
1818;06;20;1818.467;  67; 10.3;   1;1
1818;06;21;1818.470;  90; 12.0;   1;1
1818;06;22;1818.473;  83; 11.6;   1;1
1818;06;23;1818.475;  70; 10.6;   1;1
1818;06;24;1818.478;  52;  9.1;   1;1
1818;06;25;1818.481;  -1; -1.0;   0;1
1818;06;26;1818.484;  65; 10.2;   1;1
1818;06;27;1818.486;  73; 10.8;   1;1
1818;06;28;1818.489;  75; 11.0;   1;1
1818;06;29;1818.492;  97; 12.5;   1;1
1818;06;30;1818.495;  88; 11.9;   1;1
1818;07;01;1818.497;  57;  9.5;   1;1
1818;07;02;1818.500;  18;  5.4;   1;1
1818;07;03;1818.503;  22;  5.9;   1;1
1818;07;04;1818.505;  57;  9.5;   1;1
1818;07;05;1818.508;  72; 10.7;   1;1
1818;07;06;1818.511;  -1; -1.0;   0;1
1818;07;07;1818.514;  35;  7.5;   1;1
1818;07;08;1818.516;  25;  6.3;   1;1
1818;07;09;1818.519;  20;  5.7;   1;1
1818;07;10;1818.522;  33;  7.3;   1;1
1818;07;11;1818.525;  45;  8.5;   1;1
1818;07;12;1818.527;  -1; -1.0;   0;1
1818;07;13;1818.530;  -1; -1.0;   0;1
1818;07;14;1818.533;  58;  9.7;   1;1
1818;07;15;1818.536;  53;  9.3;   1;1
1818;07;16;1818.538;  -1; -1.0;   0;1
1818;07;17;1818.541;  37;  7.7;   1;1
1818;07;18;1818.544;  42;  8.2;   1;1
1818;07;19;1818.547;  -1; -1.0;   0;1
1818;07;20;1818.549;  27;  6.5;   1;1
1818;07;21;1818.552;  -1; -1.0;   0;1
1818;07;22;1818.555;  -1; -1.0;   0;1
1818;07;23;1818.558;  52;  9.1;   1;1
1818;07;24;1818.560;  77; 11.1;   1;1
1818;07;25;1818.563;  -1; -1.0;   0;1
1818;07;26;1818.566;  63; 10.1;   1;1
1818;07;27;1818.568;  87; 11.8;   1;1
1818;07;28;1818.571;  50;  9.0;   1;1
1818;07;29;1818.574;  -1; -1.0;   0;1
1818;07;30;1818.577;  52;  9.1;   1;1
1818;07;31;1818.579;  -1; -1.0;   0;1
1818;08;01;1818.582;  -1; -1.0;   0;1
1818;08;02;1818.585;  47;  8.7;   1;1
1818;08;03;1818.588;  28;  6.7;   1;1
1818;08;04;1818.590;  17;  5.2;   1;1
1818;08;05;1818.593;  17;  5.2;   1;1
1818;08;06;1818.596;  22;  5.9;   1;1
1818;08;07;1818.599;  32;  7.1;   1;1
1818;08;08;1818.601;  63; 10.1;   1;1
1818;08;09;1818.604;  58;  9.7;   1;1
1818;08;10;1818.607;  67; 10.3;   1;1
1818;08;11;1818.610;  -1; -1.0;   0;1
1818;08;12;1818.612;  70; 10.6;   1;1
1818;08;13;1818.615;  73; 10.8;   1;1
1818;08;14;1818.618;  -1; -1.0;   0;1
1818;08;15;1818.621;  -1; -1.0;   0;1
1818;08;16;1818.623;  85; 11.7;   1;1
1818;08;17;1818.626;  -1; -1.0;   0;1
1818;08;18;1818.629;  53;  9.3;   1;1
1818;08;19;1818.632;  57;  9.5;   1;1
1818;08;20;1818.634;  -1; -1.0;   0;1
1818;08;21;1818.637;  -1; -1.0;   0;1
1818;08;22;1818.640;  60;  9.8;   1;1
1818;08;23;1818.642;  87; 11.8;   1;1
1818;08;24;1818.645;  -1; -1.0;   0;1
1818;08;25;1818.648;  98; 12.6;   1;1
1818;08;26;1818.651;  -1; -1.0;   0;1
1818;08;27;1818.653;  -1; -1.0;   0;1
1818;08;28;1818.656;  -1; -1.0;   0;1
1818;08;29;1818.659;  77; 11.1;   1;1
1818;08;30;1818.662;  17;  5.2;   1;1
1818;08;31;1818.664;  23;  6.1;   1;1
1818;09;01;1818.667;  23;  6.1;   1;1
1818;09;02;1818.670;  22;  5.9;   1;1
1818;09;03;1818.673;  40;  8.0;   1;1
1818;09;04;1818.675;  25;  6.3;   1;1
1818;09;05;1818.678;  -1; -1.0;   0;1
1818;09;06;1818.681;  -1; -1.0;   0;1
1818;09;07;1818.684;  90; 12.0;   1;1
1818;09;08;1818.686;  87; 11.8;   1;1
1818;09;09;1818.689;  53;  9.3;   1;1
1818;09;10;1818.692;  40;  8.0;   1;1
1818;09;11;1818.695;  -1; -1.0;   0;1
1818;09;12;1818.697;  -1; -1.0;   0;1
1818;09;13;1818.700;  33;  7.3;   1;1
1818;09;14;1818.703;  33;  7.3;   1;1
1818;09;15;1818.705;  40;  8.0;   1;1
1818;09;16;1818.708;  42;  8.2;   1;1
1818;09;17;1818.711;  -1; -1.0;   0;1
1818;09;18;1818.714;  -1; -1.0;   0;1
1818;09;19;1818.716;  -1; -1.0;   0;1
1818;09;20;1818.719;  30;  6.9;   1;1
1818;09;21;1818.722;  -1; -1.0;   0;1
1818;09;22;1818.725;  -1; -1.0;   0;1
1818;09;23;1818.727; 103; 12.9;   1;1
1818;09;24;1818.730;  27;  6.5;   1;1
1818;09;25;1818.733;  33;  7.3;   1;1
1818;09;26;1818.736;  43;  8.3;   1;1
1818;09;27;1818.738;  -1; -1.0;   0;1
1818;09;28;1818.741;  -1; -1.0;   0;1
1818;09;29;1818.744;  17;  5.2;   1;1
1818;09;30;1818.747;  -1; -1.0;   0;1
1818;10;01;1818.749;  17;  5.2;   1;1
1818;10;02;1818.752;  17;  5.2;   1;1
1818;10;03;1818.755;  18;  5.4;   1;1
1818;10;04;1818.758;  25;  6.3;   1;1
1818;10;05;1818.760;  -1; -1.0;   0;1
1818;10;06;1818.763;  40;  8.0;   1;1
1818;10;07;1818.766;  60;  9.8;   1;1
1818;10;08;1818.768; 113; 13.5;   1;1
1818;10;09;1818.771; 157; 15.9;   1;1
1818;10;10;1818.774;  43;  8.3;   1;1
1818;10;11;1818.777;  -1; -1.0;   0;1
1818;10;12;1818.779;  -1; -1.0;   0;1
1818;10;13;1818.782;  40;  8.0;   1;1
1818;10;14;1818.785; 163; 16.2;   1;1
1818;10;15;1818.788;  -1; -1.0;   0;1
1818;10;16;1818.790;  -1; -1.0;   0;1
1818;10;17;1818.793; 108; 13.2;   1;1
1818;10;18;1818.796;  32;  7.1;   1;1
1818;10;19;1818.799;  18;  5.4;   1;1
1818;10;20;1818.801;  17;  5.2;   1;1
1818;10;21;1818.804;  17;  5.2;   1;1
1818;10;22;1818.807;  17;  5.2;   1;1
1818;10;23;1818.810;  -1; -1.0;   0;1
1818;10;24;1818.812;  55;  9.4;   1;1
1818;10;25;1818.815;  45;  8.5;   1;1
1818;10;26;1818.818;  -1; -1.0;   0;1
1818;10;27;1818.821;  52;  9.1;   1;1
1818;10;28;1818.823;  50;  9.0;   1;1
1818;10;29;1818.826;  57;  9.5;   1;1
1818;10;30;1818.829;  -1; -1.0;   0;1
1818;10;31;1818.832;  -1; -1.0;   0;1
1818;11;01;1818.834;  -1; -1.0;   0;1
1818;11;02;1818.837;  -1; -1.0;   0;1
1818;11;03;1818.840;  42;  8.2;   1;1
1818;11;04;1818.842;  -1; -1.0;   0;1
1818;11;05;1818.845;  17;  5.2;   1;1
1818;11;06;1818.848;  -1; -1.0;   0;1
1818;11;07;1818.851;  -1; -1.0;   0;1
1818;11;08;1818.853;  -1; -1.0;   0;1
1818;11;09;1818.856;  40;  8.0;   1;1
1818;11;10;1818.859;  -1; -1.0;   0;1
1818;11;11;1818.862;  -1; -1.0;   0;1
1818;11;12;1818.864;  -1; -1.0;   0;1
1818;11;13;1818.867;  -1; -1.0;   0;1
1818;11;14;1818.870;   0;  2.0;   1;1
1818;11;15;1818.873;   0;  2.0;   1;1
1818;11;16;1818.875;   0;  2.0;   1;1
1818;11;17;1818.878;  17;  5.2;   1;1
1818;11;18;1818.881;  22;  5.9;   1;1
1818;11;19;1818.884;  -1; -1.0;   0;1
1818;11;20;1818.886;  17;  5.2;   1;1
1818;11;21;1818.889;  25;  6.3;   1;1
1818;11;22;1818.892;  23;  6.1;   1;1
1818;11;23;1818.895;  -1; -1.0;   0;1
1818;11;24;1818.897;  -1; -1.0;   0;1
1818;11;25;1818.900;  17;  5.2;   1;1
1818;11;26;1818.903;  -1; -1.0;   0;1
1818;11;27;1818.905;  -1; -1.0;   0;1
1818;11;28;1818.908;  -1; -1.0;   0;1
1818;11;29;1818.911;  -1; -1.0;   0;1
1818;11;30;1818.914;  -1; -1.0;   0;1
1818;12;01;1818.916;  -1; -1.0;   0;1
1818;12;02;1818.919;  -1; -1.0;   0;1
1818;12;03;1818.922;  23;  6.1;   1;1
1818;12;04;1818.925;  25;  6.3;   1;1
1818;12;05;1818.927;  25;  6.3;   1;1
1818;12;06;1818.930;   0;  2.0;   1;1
1818;12;07;1818.933;  -1; -1.0;   0;1
1818;12;08;1818.936;  -1; -1.0;   0;1
1818;12;09;1818.938;  -1; -1.0;   0;1
1818;12;10;1818.941;  -1; -1.0;   0;1
1818;12;11;1818.944;  38;  7.8;   1;1
1818;12;12;1818.947;  30;  6.9;   1;1
1818;12;13;1818.949;  -1; -1.0;   0;1
1818;12;14;1818.952;  -1; -1.0;   0;1
1818;12;15;1818.955;   0;  2.0;   1;1
1818;12;16;1818.958;  -1; -1.0;   0;1
1818;12;17;1818.960;   0;  2.0;   1;1
1818;12;18;1818.963;  -1; -1.0;   0;1
1818;12;19;1818.966;  55;  9.4;   1;1
1818;12;20;1818.968;  -1; -1.0;   0;1
1818;12;21;1818.971;  -1; -1.0;   0;1
1818;12;22;1818.974;  -1; -1.0;   0;1
1818;12;23;1818.977;  83; 11.6;   1;1
1818;12;24;1818.979; 105; 13.0;   1;1
1818;12;25;1818.982;  -1; -1.0;   0;1
1818;12;26;1818.985;  -1; -1.0;   0;1
1818;12;27;1818.988; 107; 13.1;   1;1
1818;12;28;1818.990;  -1; -1.0;   0;1
1818;12;29;1818.993;  -1; -1.0;   0;1
1818;12;30;1818.996;  -1; -1.0;   0;1
1818;12;31;1818.999;  68; 10.5;   1;1
1819;01;01;1819.001;  68; 10.5;   1;1
1819;01;02;1819.004;  -1; -1.0;   0;1
1819;01;03;1819.007;  58;  9.7;   1;1
1819;01;04;1819.010;  40;  8.0;   1;1
1819;01;05;1819.012;  70; 10.6;   1;1
1819;01;06;1819.015;  -1; -1.0;   0;1
1819;01;07;1819.018;  55;  9.4;   1;1
1819;01;08;1819.021;  -1; -1.0;   0;1
1819;01;09;1819.023;  -1; -1.0;   0;1
1819;01;10;1819.026;  -1; -1.0;   0;1
1819;01;11;1819.029;  -1; -1.0;   0;1
1819;01;12;1819.032;  88; 11.9;   1;1
1819;01;13;1819.034;  -1; -1.0;   0;1
1819;01;14;1819.037;  -1; -1.0;   0;1
1819;01;15;1819.040;  58;  9.7;   1;1
1819;01;16;1819.042;  58;  9.7;   1;1
1819;01;17;1819.045;  -1; -1.0;   0;1
1819;01;18;1819.048;  27;  6.5;   1;1
1819;01;19;1819.051;  -1; -1.0;   0;1
1819;01;20;1819.053;  -1; -1.0;   0;1
1819;01;21;1819.056;  -1; -1.0;   0;1
1819;01;22;1819.059;  -1; -1.0;   0;1
1819;01;23;1819.062;  77; 11.1;   1;1
1819;01;24;1819.064;  -1; -1.0;   0;1
1819;01;25;1819.067;  -1; -1.0;   0;1
1819;01;26;1819.070;  -1; -1.0;   0;1
1819;01;27;1819.073;  -1; -1.0;   0;1
1819;01;28;1819.075;  20;  5.7;   1;1
1819;01;29;1819.078;  37;  7.7;   1;1
1819;01;30;1819.081;  -1; -1.0;   0;1
1819;01;31;1819.084;  -1; -1.0;   0;1
1819;02;01;1819.086;  17;  5.2;   1;1
1819;02;02;1819.089;  -1; -1.0;   0;1
1819;02;03;1819.092;  -1; -1.0;   0;1
1819;02;04;1819.095;  -1; -1.0;   0;1
1819;02;05;1819.097;   0;  2.0;   1;1
1819;02;06;1819.100;   0;  2.0;   1;1
1819;02;07;1819.103;  -1; -1.0;   0;1
1819;02;08;1819.105;  -1; -1.0;   0;1
1819;02;09;1819.108;  -1; -1.0;   0;1
1819;02;10;1819.111;  25;  6.3;   1;1
1819;02;11;1819.114;  -1; -1.0;   0;1
1819;02;12;1819.116;  -1; -1.0;   0;1
1819;02;13;1819.119;  57;  9.5;   1;1
1819;02;14;1819.122;  -1; -1.0;   0;1
1819;02;15;1819.125;  58;  9.7;   1;1
1819;02;16;1819.127;  -1; -1.0;   0;1
1819;02;17;1819.130;  67; 10.3;   1;1
1819;02;18;1819.133;  -1; -1.0;   0;1
1819;02;19;1819.136;  -1; -1.0;   0;1
1819;02;20;1819.138;  48;  8.8;   1;1
1819;02;21;1819.141;  -1; -1.0;   0;1
1819;02;22;1819.144;  -1; -1.0;   0;1
1819;02;23;1819.147;  -1; -1.0;   0;1
1819;02;24;1819.149;  42;  8.2;   1;1
1819;02;25;1819.152;  -1; -1.0;   0;1
1819;02;26;1819.155;  32;  7.1;   1;1
1819;02;27;1819.158;  -1; -1.0;   0;1
1819;02;28;1819.160;  -1; -1.0;   0;1
1819;03;01;1819.163;  -1; -1.0;   0;1
1819;03;02;1819.166;  22;  5.9;   1;1
1819;03;03;1819.168;  -1; -1.0;   0;1
1819;03;04;1819.171;   0;  2.0;   1;1
1819;03;05;1819.174;  20;  5.7;   1;1
1819;03;06;1819.177;  -1; -1.0;   0;1
1819;03;07;1819.179;   0;  2.0;   1;1
1819;03;08;1819.182;   0;  2.0;   1;1
1819;03;09;1819.185;   0;  2.0;   1;1
1819;03;10;1819.188;   0;  2.0;   1;1
1819;03;11;1819.190;   0;  2.0;   1;1
1819;03;12;1819.193;   0;  2.0;   1;1
1819;03;13;1819.196;   0;  2.0;   1;1
1819;03;14;1819.199;   0;  2.0;   1;1
1819;03;15;1819.201;   0;  2.0;   1;1
1819;03;16;1819.204;   0;  2.0;   1;1
1819;03;17;1819.207;   0;  2.0;   1;1
1819;03;18;1819.210;   0;  2.0;   1;1
1819;03;19;1819.212;   0;  2.0;   1;1
1819;03;20;1819.215;   0;  2.0;   1;1
1819;03;21;1819.218;   0;  2.0;   1;1
1819;03;22;1819.221;  30;  6.9;   1;1
1819;03;23;1819.223;  20;  5.7;   1;1
1819;03;24;1819.226;  -1; -1.0;   0;1
1819;03;25;1819.229;  -1; -1.0;   0;1
1819;03;26;1819.232;  17;  5.2;   1;1
1819;03;27;1819.234;  -1; -1.0;   0;1
1819;03;28;1819.237;  -1; -1.0;   0;1
1819;03;29;1819.240;  17;  5.2;   1;1
1819;03;30;1819.242;  -1; -1.0;   0;1
1819;03;31;1819.245;  18;  5.4;   1;1
1819;04;01;1819.248;  17;  5.2;   1;1
1819;04;02;1819.251;  -1; -1.0;   0;1
1819;04;03;1819.253;  -1; -1.0;   0;1
1819;04;04;1819.256;   0;  2.0;   1;1
1819;04;05;1819.259;   0;  2.0;   1;1
1819;04;06;1819.262;   0;  2.0;   1;1
1819;04;07;1819.264;   0;  2.0;   1;1
1819;04;08;1819.267;   0;  2.0;   1;1
1819;04;09;1819.270;   0;  2.0;   1;1
1819;04;10;1819.273;   0;  2.0;   1;1
1819;04;11;1819.275;  17;  5.2;   1;1
1819;04;12;1819.278;  20;  5.7;   1;1
1819;04;13;1819.281;  28;  6.7;   1;1
1819;04;14;1819.284;  32;  7.1;   1;1
1819;04;15;1819.286;  52;  9.1;   1;1
1819;04;16;1819.289;  48;  8.8;   1;1
1819;04;17;1819.292;  75; 11.0;   1;1
1819;04;18;1819.295;  80; 11.3;   1;1
1819;04;19;1819.297;  82; 11.4;   1;1
1819;04;20;1819.300;  -1; -1.0;   0;1
1819;04;21;1819.303;  72; 10.7;   1;1
1819;04;22;1819.305;  78; 11.2;   1;1
1819;04;23;1819.308;  -1; -1.0;   0;1
1819;04;24;1819.311;  -1; -1.0;   0;1
1819;04;25;1819.314;  -1; -1.0;   0;1
1819;04;26;1819.316;  -1; -1.0;   0;1
1819;04;27;1819.319;  23;  6.1;   1;1
1819;04;28;1819.322;  47;  8.7;   1;1
1819;04;29;1819.325;  52;  9.1;   1;1
1819;04;30;1819.327;  53;  9.3;   1;1
1819;05;01;1819.330;  53;  9.3;   1;1
1819;05;02;1819.333;  30;  6.9;   1;1
1819;05;03;1819.336;  17;  5.2;   1;1
1819;05;04;1819.338;   0;  2.0;   1;1
1819;05;05;1819.341;   0;  2.0;   1;1
1819;05;06;1819.344;   0;  2.0;   1;1
1819;05;07;1819.347;   0;  2.0;   1;1
1819;05;08;1819.349;   0;  2.0;   1;1
1819;05;09;1819.352;   0;  2.0;   1;1
1819;05;10;1819.355;   0;  2.0;   1;1
1819;05;11;1819.358;   0;  2.0;   1;1
1819;05;12;1819.360;   0;  2.0;   1;1
1819;05;13;1819.363;   0;  2.0;   1;1
1819;05;14;1819.366;   0;  2.0;   1;1
1819;05;15;1819.368;  28;  6.7;   1;1
1819;05;16;1819.371;  42;  8.2;   1;1
1819;05;17;1819.374;  43;  8.3;   1;1
1819;05;18;1819.377;  33;  7.3;   1;1
1819;05;19;1819.379;  22;  5.9;   1;1
1819;05;20;1819.382;  53;  9.3;   1;1
1819;05;21;1819.385;  68; 10.5;   1;1
1819;05;22;1819.388;  55;  9.4;   1;1
1819;05;23;1819.390;  67; 10.3;   1;1
1819;05;24;1819.393;  52;  9.1;   1;1
1819;05;25;1819.396;  50;  9.0;   1;1
1819;05;26;1819.399;  72; 10.7;   1;1
1819;05;27;1819.401;  75; 11.0;   1;1
1819;05;28;1819.404;  83; 11.6;   1;1
1819;05;29;1819.407;  67; 10.3;   1;1
1819;05;30;1819.410;  58;  9.7;   1;1
1819;05;31;1819.412;  43;  8.3;   1;1
1819;06;01;1819.415;  30;  6.9;   1;1
1819;06;02;1819.418;  22;  5.9;   1;1
1819;06;03;1819.421;  28;  6.7;   1;1
1819;06;04;1819.423;  38;  7.8;   1;1
1819;06;05;1819.426;  58;  9.7;   1;1
1819;06;06;1819.429;  58;  9.7;   1;1
1819;06;07;1819.432;  -1; -1.0;   0;1
1819;06;08;1819.434;  50;  9.0;   1;1
1819;06;09;1819.437;  22;  5.9;   1;1
1819;06;10;1819.440;  28;  6.7;   1;1
1819;06;11;1819.442;  75; 11.0;   1;1
1819;06;12;1819.445;  -1; -1.0;   0;1
1819;06;13;1819.448;  47;  8.7;   1;1
1819;06;14;1819.451;  48;  8.8;   1;1
1819;06;15;1819.453;  73; 10.8;   1;1
1819;06;16;1819.456;  67; 10.3;   1;1
1819;06;17;1819.459;  -1; -1.0;   0;1
1819;06;18;1819.462;  93; 12.2;   1;1
1819;06;19;1819.464;  -1; -1.0;   0;1
1819;06;20;1819.467; 118; 13.8;   1;1
1819;06;21;1819.470; 105; 13.0;   1;1
1819;06;22;1819.473; 117; 13.7;   1;1
1819;06;23;1819.475;  -1; -1.0;   0;1
1819;06;24;1819.478;  -1; -1.0;   0;1
1819;06;25;1819.481;  77; 11.1;   1;1
1819;06;26;1819.484;  37;  7.7;   1;1
1819;06;27;1819.486;  37;  7.7;   1;1
1819;06;28;1819.489;  32;  7.1;   1;1
1819;06;29;1819.492;  80; 11.3;   1;1
1819;06;30;1819.495;  -1; -1.0;   0;1
1819;07;01;1819.497;  -1; -1.0;   0;1
1819;07;02;1819.500;  -1; -1.0;   0;1
1819;07;03;1819.503;  95; 12.3;   1;1
1819;07;04;1819.505;  57;  9.5;   1;1
1819;07;05;1819.508;  72; 10.7;   1;1
